"Age","ModLat","ModLon"
182.25632183908,54.4,-0.49
184.78,39.9,-8.4
152.933333333333,50.7,-2.67
159.601428571429,50.7,-2.67
167.402,51.85,-1.31
146.192590566038,50.7,-2.67
147.159930188679,50.7,-2.67
147.338916981132,50.7,-2.67
147.547445283019,50.7,-2.67
147.689939622642,50.7,-2.67
147.794203773585,50.7,-2.67
148.049071698113,50.7,-2.67
148.07919245283,50.7,-2.67
148.403569811321,50.7,-2.67
148.488718867925,50.7,-2.67
148.741849056604,50.7,-2.67
149.154271698113,50.7,-2.67
149.653191666667,50.7,-2.67
149.708591666667,50.7,-2.67
154.888482142857,50.7,-2.67
155.503214285714,50.7,-2.67
155.563482142857,50.7,-2.67
156.648303571429,50.7,-2.67
156.708571428571,50.7,-2.67
158.299642857143,50.7,-2.67
158.878214285714,50.7,-2.67
160.324642857143,50.7,-2.67
160.384910714286,50.7,-2.67
161.6052,50.7,-2.67
161.959714285714,50.7,-2.67
162.550571428571,51.91,-1
163.141428571429,51.91,-1
163.291828571429,51.91,-1
194.877507246377,54.4,-0.49
196.15147826087,54.4,-0.49
196.41768115942,54.4,-0.49
196.683884057971,54.4,-0.49
197.767710144928,50.7,-2.67
198.214550724638,51.14,-3.32
199.060695652174,50.7,-2.67
199.502903225806,50.7,-2.67
199.594838709677,50.7,-2.67
199.729677419355,50.7,-2.67
200.115806451613,50.7,-2.67
200.152580645161,50.7,-2.67
200.201612903226,50.7,-2.67
200.305806451613,50.7,-2.67
200.471290322581,50.7,-2.67
200.514193548387,50.7,-2.67
200.777741935484,50.7,-2.67
200.900322580645,50.7,-2.67
201.102580645161,50.7,-2.67
201.280322580645,50.7,-2.67
165.3284,54.4,-0.49
165.722,51.85,-1.31
167.498,51.85,-1.31
167.594,51.85,-1.31
167.8244,51.85,-1.31
136.32380952381,54.4,-0.49
101.601008064516,51.08,1.16
102.109008064516,51.08,1.16
102.363008064516,51.08,1.16
102.617008064516,51.08,1.16
103.04,51.08,1.16
105.326,51.08,1.16
105.748991935484,51.08,1.16
106.427008064516,51.08,1.16
106.764991935484,51.08,1.16
107.358,51.08,1.16
108.967008064516,51.08,1.16
116.087030769231,51.23,-0.22
116.6768,51.23,-0.22
117.2672,51.23,-0.22
117.464,51.23,-0.22
117.9232,51.23,-0.22
118.3168,51.23,-0.22
120.023030769231,51.23,-0.22
123.14726,54.4,-0.49
123.77558,54.4,-0.49
125.1026,54.4,-0.49
125.66156,54.4,-0.49
126.15014,54.4,-0.49
126.515641025641,54.4,-0.49
129.315384615385,54.4,-0.49
129.941025641026,54.4,-0.49
130.253846153846,54.4,-0.49
132.44358974359,54.4,-0.49
133.651571428571,54.4,-0.49
133.97619047619,54.4,-0.49
134.62380952381,54.4,-0.49
137.149523809524,54.4,-0.49
138.243056603774,54.4,-0.49
138.588452830189,54.4,-0.49
141.916075471698,50.7,-2.67
145.73440754717,50.7,-2.67
146.026347169811,50.7,-2.67
147.195264150943,50.7,-2.67
147.292577358491,54.4,-0.49
148.850747169811,50.7,-2.67
153.590054166667,54.4,-0.49
160.148660714286,50.7,-2.67
160.425892857143,50.7,-2.67
182.601689189189,54.4,-0.49
182.703108108108,54.4,-0.49
184.001013513513,54.4,-0.49
184.316,54.4,-0.49
185.012,54.4,-0.49
186.404,50.7,-2.67
186.868,54.4,-0.49
186.984,54.4,-0.49
189.652,54.4,-0.49
190,54.4,-0.49
190.232,50.7,-2.67
191.856,50.7,-2.67
192.436,54.4,-0.49
193.483744927536,54.4,-0.49
193.84692173913,54.4,-0.49
195.305333333333,54.4,-0.49
195.670411594203,54.4,-0.49
199.09492173913,50.7,-2.67
200.684580645161,50.7,-2.67
168.2554,50.7,-2.67
169.2368,54.4,-0.49
170.2175,50.7,-2.67
176.511418918919,54.4,-0.49
178.209864864865,54.4,-0.49
178.507702702703,54.4,-0.49
180.50527027027,54.4,-0.49
180.905810810811,54.4,-0.49
181.305067567568,54.4,-0.49
182.003445945946,54.4,-0.49
184.78,54.4,-0.49
184.896,54.4,-0.49
3.09,27.33,-82.55
0,26.82,-82.17
0,28.83,-80.81
198.366666666667,54.6,-1.08
3.09,27.32,-82.54
0,39.75,-74.11
38.54,32.98,-90.32
43.3065853658537,31.65,-88.65
52.9705555555556,31.47,-88.05
54.0525,32.34,-88.71
31.6165454545455,32.3,-90.9
36.3245454545455,32.4,-90.25
0,28.17,-94.3
0,29.9,-84.38
17.02,30.49,-85.18
29.2129090909091,32.4,-90.8
29.2129090909091,32.5,-90.76
31.6165454545455,32.5,-90.8
32.8183636363636,31.8,-88.7
38.54,32.3,-90.2
38.54,31.9,-88.7
39.5775,32.3,-89.2
39.5775,31.5,-87.5
39.5775,31.5,-87.9
41.1175609756098,32.3,-89.2
43.3065853658537,32,-88.7
202.693,47.5,13.7
202.845,47.5,13.7
202.89,47.5,13.7
202.902,47.5,13.7
202.912,47.5,13.7
202.936,47.5,13.7
203.03,47.5,13.7
203.045,47.5,13.7
203.077,47.5,13.7
203.333,47.5,13.7
203.37,47.5,13.7
203.55,47.5,13.7
203.635,47.5,13.7
203.83,47.5,13.7
203.907,47.5,13.7
204.17,47.32,14.8
204.363,47.5,13.7
204.64,47.5,13.7
204.776,47.32,14.8
204.883,47.32,14.8
205.037,47.32,14.8
205.12,47.32,14.8
223.11203255814,48.53,20.48
228.416037704918,48.53,20.48
228.491431147541,48.53,20.48
228.841591803279,48.53,20.48
228.92201147541,48.53,20.48
228.988190163934,48.53,20.48
229.238663934426,48.53,20.48
229.362644262295,48.53,20.48
229.652490163934,48.53,20.48
229.78652295082,48.53,20.48
229.828408196721,48.53,20.48
229.894586885246,48.53,20.48
230.001813114754,48.53,20.48
230.164327868852,48.53,20.48
230.235532786885,48.53,20.48
230.374591803279,48.53,20.48
230.433231147541,48.53,20.48
230.534593442623,48.53,20.48
230.625065573771,48.53,20.48
230.703809836066,48.53,20.48
230.77417704918,48.53,20.48
230.904021311475,48.53,20.48
230.990304918033,48.53,20.48
231.244129508197,48.53,20.48
231.78361147541,48.53,20.48
233.46572295082,46.57,11.9
233.987613114754,46.57,11.9
234.063006557377,46.57,11.9
234.388036065574,46.57,11.9
234.777568852459,46.57,11.9
234.818616393443,46.57,11.9
235.225740983607,46.57,11.9
235.333804918033,46.57,11.9
235.450245901639,46.57,11.9
235.632865573771,46.57,11.9
235.931926229508,46.57,11.9
236.413606557377,46.57,11.9
238.319838072289,49.9,10.1
239.593422650602,48.88,9.07
239.593422650602,48.94,8.94
239.593422650602,49.3,9.28
239.593422650602,49.9,10.1
239.763377349398,49.24,9.74
239.768217831325,43,5.5
239.768217831325,49.9,10.1
240.043049638554,49.9,10.1
240.474928192771,51.9,8.67
240.479768674699,49.39,8.04
241.492239101124,49.9,10.1
241.914648988764,49.9,10.1
241.951124494382,49.5,9.3
241.951124494382,49.9,10.1
241.951124494382,49.96,10.05
241.951124494382,49.27,9.23
241.951124494382,49.3,9.12
241.9876,49.9,10.1
242.252341573034,46.57,11.9
242.387653932584,49.39,8.04
242.473547865169,49.39,8.04
242.646512359551,49.39,8.04
242.784766292135,49.39,8.04
242.910665617977,49.39,8.04
243.002442696629,49.39,8.04
243.505451685393,51.94,8.68
244.179071910112,47.02,17.84
244.279085393258,47.02,17.84
244.308501123596,47.02,17.84
244.352624719101,47.02,17.84
244.411456179775,47.02,17.84
244.50264494382,50.5,18.3
244.852692134831,45.89,18.16
244.896815730337,49.39,8.04
244.940939325843,50.5,18.3
244.985062921348,49.9,10.1
245.20862247191,50.52,18.3
246.170516853933,49.47,9.64
149.86325,48.5,5.3
149.897875,48.5,5.3
149.9325,48.5,5.3
149.955583333333,48.5,5.3
150.740416666667,48.5,5.3
150.7635,48.5,5.3
152.01,48.5,5.3
152.817916666667,48.5,5.3
168.5795,46.35,4.79
182.48146091954,54.48,-0.59
180.738505747126,54.48,-0.59
180.760344827586,54.48,-0.59
180.814942528736,54.48,-0.59
180.838310344828,54.48,-0.59
180.943793103448,54.48,-0.59
181.019137931034,54.48,-0.59
181.094482758621,54.48,-0.59
181.636965517241,54.48,-0.59
181.641551724138,54.48,-0.59
181.644827586207,54.48,-0.59
181.725195402299,54.48,-0.59
181.729781609195,54.48,-0.59
181.740788505747,54.48,-0.59
181.743998850575,54.48,-0.59
181.775643678161,54.48,-0.59
181.792612643678,54.48,-0.59
181.825633333333,54.48,-0.59
182.126029885057,54.48,-0.59
182.155381609195,54.48,-0.59
182.164554022988,54.48,-0.59
182.167764367816,54.48,-0.59
182.176936781609,54.48,-0.59
182.190695402299,54.48,-0.59
182.218671264368,54.48,-0.59
182.248022988506,54.48,-0.59
182.248481609195,54.48,-0.59
182.250774712644,54.48,-0.59
182.304891954023,54.48,-0.59
182.307185057471,54.48,-0.59
182.318650574713,54.48,-0.59
182.33516091954,54.48,-0.59
182.342498850575,54.48,-0.59
182.343874712644,54.48,-0.59
182.392947126437,54.48,-0.59
67.0177490196078,54.94,12.28
93.38997,50.84,5.63
146.689003773585,-38.17,174.77
150.238354166667,70.6,-22.61
159.778616071429,53.98,-1.53
73.788488372093,56.15,14.5
73.788488372093,40.26,-74.27
81.2639720930233,56.15,14.5
168.8434,70.6,-22.61
84.604347826087,50.84,5.63
160.153482142857,50.44,19.5
156.651919642857,57.27,-6.22
159.153035714286,50.07,19.61
159.153035714286,50.44,19.5
161.6804,50.44,19.5
161.8308,50.44,19.5
164.3876,50.44,19.5
324.617647058823,34.35,-96.68
165.3284,53.81,14.96
165.5684,53.81,14.96
167.0276,53.81,14.96
163.41,53.81,14.96
163.624857142857,53.81,14.96
163.839714285714,53.81,14.96
163.85368,53.81,14.96
165.075142857143,53.81,14.96
165.11704,53.81,14.96
165.182571428571,53.81,14.96
165.32552,53.81,14.96
165.38024,53.81,14.96
165.386,53.81,14.96
165.434,53.81,14.96
165.482,53.81,14.96
165.57224,53.81,14.96
165.578,53.81,14.96
165.69224,53.81,14.96
166.154,53.81,14.96
166.346,53.81,14.96
166.538,53.81,14.96
166.64552,53.81,14.96
167.02376,53.81,14.96
167.22248,53.81,14.96
167.306,53.81,14.96
167.34152,53.81,14.96
167.402,53.81,14.96
167.498,53.81,14.96
167.59976,53.81,14.96
167.6036,53.81,14.96
167.7476,53.81,14.96
167.74952,53.81,14.96
168.373,53.81,14.96
168.3758,53.81,14.96
168.786,53.81,14.96
168.7874,53.81,14.96
134.361818181818,44.2,5.44
134.704909090909,44.2,5.44
134.723454545455,43.98,6.51
134.927454545455,44.57,5.63
126.432,43.97,6.54
127.75935483871,38.09,-1.88
129.963225806452,43.85,6.58
130.80935483871,43.85,6.58
131.163548387097,43.85,6.58
131.694838709677,43.8,6.6
132.462258064516,43.97,6.54
132.970909090909,46.04,1.85
133.137818181818,43.98,6.51
133.221272727273,44.2,5.44
133.276909090909,44.2,5.44
133.304727272727,44.2,5.44
133.601454545455,44.2,5.44
133.62,44.2,5.44
133.694181818182,44.2,5.44
133.722,44.2,5.44
133.814727272727,44.2,5.44
133.935272727273,44.2,5.44
134.000181818182,44.2,5.44
134.046545454545,44.2,5.44
134.167090909091,44.2,5.44
134.204181818182,44.24,5.44
134.278363636364,44.2,5.44
134.324727272727,44.2,5.44
134.408181818182,43.97,6.54
134.445272727273,44.2,5.44
134.463818181818,44.24,5.44
134.491636363636,44.2,5.44
134.510181818182,44.24,5.44
134.519454545455,44.24,5.44
134.528727272727,44.24,5.44
134.547272727273,44.24,5.44
134.575090909091,44.24,5.44
134.602909090909,44.24,5.44
134.621454545455,44.24,5.44
134.658545454545,43.98,6.51
134.658545454545,44.24,5.44
134.677090909091,43.97,6.54
134.677090909091,43.98,6.51
134.686363636364,44.2,5.44
134.704909090909,43.98,6.51
134.788363636364,44.24,5.44
134.797636363636,43.98,6.51
134.844,44.24,5.44
134.871818181818,44.24,5.44
134.881090909091,43.97,6.54
134.890363636364,44.47,5.32
134.899636363636,44.24,5.44
134.908909090909,44.24,5.44
134.918181818182,44.24,5.44
134.955272727273,44.2,5.44
135.094363636364,44.24,5.44
135.122181818182,44.24,5.44
135.177818181818,44.24,5.44
135.214909090909,44.2,5.44
135.279818181818,44.2,5.44
135.391090909091,44.2,5.44
135.456,44.2,5.44
135.66,44.2,5.44
135.678545454545,44.47,5.44
135.817636363636,44.2,5.44
135.836181818182,44.47,5.44
135.938181818182,44.2,5.44
136.058727272727,44.2,5.44
136.086545454545,44.2,5.44
136.179272727273,44.2,5.44
136.272,44.31,5.79
136.318363636364,44.2,5.44
136.448181818182,44.2,5.44
136.476,44.35,5.22
136.522363636364,44.2,5.44
136.587272727273,44.2,5.44
136.846909090909,44.2,5.44
136.884,44.2,5.44
137.013818181818,44.2,5.44
137.134363636364,44.2,5.44
137.329090909091,44.2,5.44
137.403272727273,38.06,-1.81
137.431090909091,44.2,5.44
137.440363636364,44.2,5.44
137.468181818182,38.06,-1.81
137.514545454545,44.2,5.44
137.533090909091,38.06,-1.81
137.560909090909,38.06,-1.81
137.588727272727,38.03,-1.88
137.672181818182,38.03,-1.88
137.681454545455,44.2,5.44
137.892857142857,38.09,-1.88
137.960357142857,44.2,5.44
138.056785714286,44.2,5.44
138.211071428571,38.06,-1.81
138.403928571429,44.2,5.44
138.625714285714,38.09,-1.88
138.635357142857,38.06,-1.81
138.635357142857,44.72,5.12
138.857142857143,38.09,-1.88
139.069285714286,38.09,-1.88
139.107857142857,38.09,-1.88
139.445357142857,38.09,-1.88
139.995,38.09,-1.88
141.798214285714,44.7,4.6
182.584436961207,42.89,23.12
182.858534482759,43.05,23.38
182.968173491379,42.89,23.12
182.975482758621,43.05,23.38
183.21724137931,42.89,23.12
183.381034482759,42.89,23.12
183.544827586207,42.89,23.12
183.708620689655,43.05,23.38
183.913362068966,42.89,23.12
184.159051724138,42.89,23.12
184.242545608466,43.05,23.38
184.328496084656,43.05,23.38
184.414446560847,43.05,23.38
185.01609989418,43.05,23.38
185.10205037037,43.05,23.38
185.188000846561,43.05,23.38
185.574777989418,43.05,23.38
185.660728465608,43.05,23.38
170.76987,43.05,23.38
170.804571333333,43.05,23.38
171.08352972973,43.05,23.38
172.303381081081,43.05,23.38
174.032509459459,43.05,23.38
174.289240540541,43.05,23.38
174.674337162162,43.05,23.38
174.894125159642,42.89,23.12
175.000287356322,43.05,23.38
175.106449553001,42.89,23.12
175.335298850575,42.89,23.12
175.335298850575,43.05,23.38
175.530583908046,43.05,23.38
175.813186462324,43.05,23.38
175.905349248453,42.89,23.12
175.983045977011,43.05,23.38
175.989345711759,42.89,23.12
176.11534040672,42.89,23.12
176.283333333333,42.89,23.12
176.409328028293,42.89,23.12
176.4933244916,42.89,23.12
176.577320954907,42.89,23.12
176.682316534041,42.89,23.12
176.874808429119,43.05,23.38
176.912723499361,43.05,23.38
176.988553639847,43.05,23.38
177.088649425287,43.05,23.38
177.499373040752,43.05,23.38
177.95159642401,42.89,23.12
178.085057471264,43.05,23.38
178.436909323116,42.89,23.12
178.889132706374,43.05,23.38
178.922222222222,42.89,23.12
180.265442575298,42.89,23.12
180.293858656609,43.05,23.38
180.366928579981,43.05,23.38
180.671386594029,42.89,23.12
181.15466155811,42.89,23.12
181.15466155811,43.05,23.38
181.599531715624,42.89,23.12
181.689051724138,43.05,23.38
181.774326508621,42.89,23.12
181.981422413793,43.05,23.38
181.987513469827,42.89,23.12
182.156844827586,43.05,23.38
182.200700431034,42.89,23.12
182.37125,42.89,23.12
184.672297989418,43.05,23.38
184.822711322751,43.05,23.38
183.558108108108,46.52,7.14
443.431578947369,61.01,15.21
445.243215686274,61.01,15.21
307.364444444444,57.42,59.06
307.364444444444,55.43,37.55
307.546666666667,55.43,37.55
307.911111111111,57.42,59.06
307.911111111111,55.43,37.55
308.093333333333,57.42,59.06
308.457777777778,54.89,38.4
308.457777777778,55.43,37.55
308.64,54.89,38.4
309.186666666667,54.89,38.4
309.368888888889,54.89,38.4
309.551111111111,54.89,38.4
315.2,57.28,59.29
315.840625,57.28,59.29
316.609375,57.28,59.29
316.865625,57.28,59.29
320.709375,57.28,59.29
327.391176470588,54.84,37.28
327.391176470588,53.92,35.69
327.729411764706,54.42,36.61
329.420588235294,54.84,37.28
329.420588235294,54.45,36.77
331.94,54.45,36.77
335.798823529412,54.45,36.77
353.679856115108,53.92,35.69
3.2,-39.94,175
4.465,43.83,141.9
79.1147627906977,52.4,9.87
78.4606325581395,52.4,9.87
78.5073813953488,52.4,9.87
78.5541302325581,52.4,9.87
78.6007906976744,52.4,9.87
78.6475395348837,52.4,9.87
78.694288372093,52.4,9.87
78.7409488372093,52.4,9.87
78.7876976744186,52.4,9.87
78.8344465116279,52.4,9.87
78.8811069767442,52.4,9.87
78.9278558139535,52.4,9.87
78.9746046511628,52.4,9.87
79.0213534883721,52.4,9.87
79.0680139534884,52.4,9.87
79.161511627907,52.4,9.87
79.2081720930233,52.4,9.87
79.2549209302326,52.4,9.87
79.3016697674419,52.4,9.87
79.3483302325581,52.4,9.87
79.3950790697674,52.4,9.87
79.4418279069768,52.4,9.87
79.488488372093,52.4,9.87
79.5352372093023,52.4,9.87
79.5819860465116,52.4,9.87
79.6286465116279,52.4,9.87
79.6753953488372,52.4,9.87
79.7221441860465,52.4,9.87
79.7688930232558,52.4,9.87
79.8155534883721,52.4,9.87
79.8623023255814,52.4,9.87
79.9090511627907,52.4,9.87
79.955711627907,52.4,9.87
80.0024604651163,52.4,9.87
80.0492093023256,52.4,9.87
80.0958697674419,52.4,9.87
198.319130434783,48.56,6.1
198.442724637681,48.56,6.1
198.461739130435,48.56,6.1
198.984637681159,48.56,6.1
199.46,48.56,6.1
145.686669577465,58.12,-3.65
145.82961915493,58.12,-3.65
146.215747323944,58.12,-3.65
146.31761943662,58.12,-3.65
146.447424225352,58.12,-3.65
146.537794647887,58.12,-3.65
147.021470985915,58.12,-3.65
147.085205915493,58.12,-3.65
147.510422535211,58.12,-3.65
147.536885070423,58.12,-3.65
147.554007887324,58.12,-3.65
147.599668732394,58.12,-3.65
147.692028169014,58.12,-3.65
147.744953239437,58.12,-3.65
148.034484507042,58.12,-3.65
148.111277746479,58.12,-3.65
148.149501408451,58.12,-3.65
148.164202816901,58.12,-3.65
148.194470422535,58.12,-3.65
148.203983098592,58.12,-3.65
148.212630985915,58.12,-3.65
148.226467605634,58.12,-3.65
148.25120056338,58.12,-3.65
148.280776338028,58.12,-3.65
149.326083076923,58.12,-3.65
149.405347692308,58.12,-3.65
150.436959615385,58.12,-3.65
150.461889615385,58.12,-3.65
151.072461538462,58.12,-3.65
152.506895384615,58.12,-3.65
152.566556923077,58.12,-3.65
152.627923076923,58.12,-3.65
152.717415384615,58.12,-3.65
153.354941538462,58.12,-3.65
153.360907692308,58.12,-3.65
153.377101538462,58.12,-3.65
153.378806153846,58.12,-3.65
153.380510769231,58.12,-3.65
153.385624615385,58.12,-3.65
153.389033846154,58.12,-3.65
153.390738461538,58.12,-3.65
153.392443076923,58.12,-3.65
153.394147692308,58.12,-3.65
157.224658471657,57.64,-6.24
158.688921370968,57.64,-6.24
152.622178195266,57.64,-6.24
152.639598708876,57.64,-6.24
152.64830896568,57.64,-6.24
152.657531590533,57.64,-6.24
152.661630534911,57.64,-6.24
152.677513944379,57.64,-6.24
152.788185442604,57.64,-6.24
152.852743816568,57.64,-6.24
152.856842760947,57.64,-6.24
152.945994801183,57.64,-6.24
152.968026627219,57.64,-6.24
152.98134819645,57.64,-6.24
153.069987868639,57.64,-6.24
153.087408382249,57.64,-6.24
153.100729951479,57.64,-6.24
153.109440208284,57.64,-6.24
153.395426153846,57.64,-6.24
153.406754485315,57.64,-6.24
153.48038863986,57.64,-6.24
153.571015291608,57.64,-6.24
153.588007788811,57.64,-6.24
153.661641943357,57.64,-6.24
153.784365534266,57.64,-6.24
153.833454970629,57.64,-6.24
153.857999688811,57.64,-6.24
153.897648848951,57.64,-6.24
153.939186064336,57.64,-6.24
153.963730782518,57.64,-6.24
153.995827721678,57.64,-6.24
154.027924660839,57.64,-6.24
154.437632648951,57.64,-6.24
154.518819024475,57.64,-6.24
154.598117344755,57.64,-6.24
154.726730769231,57.64,-6.24
154.732057692308,57.64,-6.24
154.737384615385,57.64,-6.24
154.748038461538,57.64,-6.24
154.758692307692,57.64,-6.24
154.769346153846,57.64,-6.24
154.78,57.64,-6.24
155.499172217742,57.64,-6.24
155.535901471774,57.64,-6.24
155.542703185484,57.64,-6.24
155.576711754032,57.64,-6.24
155.609359979839,57.64,-6.24
155.718187399194,57.64,-6.24
155.761718366935,57.64,-6.24
155.972571491935,57.64,-6.24
156.024653185484,57.64,-6.24
156.025896927419,57.64,-6.24
156.042609709677,57.64,-6.24
156.047196008064,57.64,-6.24
156.058389685484,57.64,-6.24
156.065074798387,57.64,-6.24
156.065929870968,57.64,-6.24
156.066318540323,57.64,-6.24
156.067950951613,57.64,-6.24
156.079066895161,57.64,-6.24
156.155052570565,57.64,-6.24
156.160439868952,57.64,-6.24
156.18602953629,57.64,-6.24
156.195457308468,57.64,-6.24
156.256064415323,57.64,-6.24
156.312631048387,57.64,-6.24
156.361116733871,57.64,-6.24
156.47425,57.64,-6.24
157.147847815926,57.64,-6.24
157.164116193235,57.64,-6.24
157.569900851227,57.64,-6.24
157.626170945232,57.64,-6.24
157.772169026973,57.64,-6.24
157.776224529244,57.64,-6.24
157.787377160488,57.64,-6.24
157.801064480651,57.64,-6.24
157.809175485192,57.64,-6.24
157.810696298544,57.64,-6.24
157.821523277126,57.64,-6.24
157.945656593658,57.64,-6.24
157.956941440616,57.64,-6.24
157.971987903226,57.64,-6.24
157.994557597141,57.64,-6.24
158.009604059751,57.64,-6.24
158.013365675403,57.64,-6.24
158.028412138013,57.64,-6.24
158.058505063233,57.64,-6.24
158.073551525843,57.64,-6.24
158.107406066715,57.64,-6.24
158.152545454545,57.64,-6.24
158.20520807368,57.64,-6.24
158.276678771078,57.64,-6.24
158.49109086327,57.64,-6.24
158.517422172837,57.64,-6.24
158.532468635447,57.64,-6.24
158.58136963893,57.64,-6.24
158.603939332845,57.64,-6.24
158.622747411107,57.64,-6.24
158.63522983871,57.64,-6.24
158.636227822581,57.64,-6.24
158.638423387097,57.64,-6.24
158.641716733871,57.64,-6.24
158.643912298387,57.64,-6.24
158.651596774194,57.64,-6.24
158.699899193548,57.64,-6.24
158.717463709678,57.64,-6.24
158.72185483871,57.64,-6.24
158.739419354839,57.64,-6.24
158.747103830645,57.64,-6.24
158.760277217742,57.64,-6.24
158.765766129032,57.64,-6.24
158.770157258065,57.64,-6.24
159.113064516129,57.64,-6.24
159.135499193548,57.64,-6.24
159.136596975806,57.64,-6.24
159.170408669355,57.64,-6.24
159.191705645161,57.64,-6.24
159.352580645161,57.64,-6.24
160.441290322581,57.64,-6.24
160.550161290323,57.64,-6.24
160.713467741935,57.64,-6.24
160.767903225806,57.64,-6.24
162.759230769231,57.64,-6.24
162.976009230769,57.64,-6.24
163.529972923077,57.64,-6.24
163.539268076923,57.64,-6.24
163.647711538462,57.64,-6.24
163.686441346154,57.64,-6.24
163.763900961539,57.64,-6.24
163.841360576923,57.64,-6.24
163.8568525,57.64,-6.24
163.895582307692,57.64,-6.24
231.89,46.59,12.26
156.476318722581,47.36,8.62
156.492157379839,47.36,8.62
156.531754022984,47.36,8.62
156.793091867742,47.36,8.62
156.933603384274,47.36,8.62
156.942880312097,47.36,8.62
152.933333333333,48.3,0.8
153.04875,48.3,0.8
156.708571428571,48.3,0.8
164.9892,47.3,5
166.85,47.3,5
157.719516129032,47.3,5
158.878214285714,48.3,0.8
158.99875,48.3,0.8
68.9733678431373,-64.16,-57.83
79.3950790697674,-64.16,-57.83
107.280161290323,-23.19,114.14
111.099379032258,-49.03,-72.13
121.468,47.76,10.57
122.533333333333,47.76,10.57
130.19935483871,48.47,11.99
133.295454545455,52.28,9.92
166.703818181818,52.28,9.92
121.468,54.16,-0.23
121.91,47.76,10.57
123.7052,30.41,-9.58
123.712,47.76,10.57
123.712,54.16,-0.23
124.05506,30.41,-9.58
124.12442,30.41,-9.58
124.33454,30.41,-9.58
124.811333333333,54.16,-0.23
124.811333333333,47.76,10.57
125.242,47.76,10.57
125.242,54.16,-0.23
125.910666666667,54.16,-0.23
125.910666666667,47.76,10.57
128.192258064516,52.46,9.53
128.192258064516,47.76,10.57
128.192258064516,54.16,-0.23
131.261935483871,48.47,11.99
132.6,52.4,9.6
132.6,52.46,9.53
133.295454545455,52.4,8.7
133.814727272727,52.28,9.92
134.065090909091,52.28,9.92
135.391090909091,52.28,9.92
135.780545454545,52.28,9.92
136.309090909091,52.28,9.92
136.800545454545,52.28,9.92
138.924642857143,52.28,9.92
143.350788732394,52.28,9.92
144.04261971831,52.28,9.92
144.120450704225,52.28,9.92
144.468177358491,55.3,38.7
145.05321509434,55.3,38.7
145.150528301887,55.3,38.7
145.247841509434,55.3,38.7
145.345154716981,55.3,38.7
145.442467924528,55.3,38.7
145.637094339623,55.3,38.7
145.73440754717,55.3,38.7
145.831720754717,55.3,38.7
145.929033962264,55.3,38.7
146.026347169811,55.3,38.7
146.319445283019,55.3,38.7
146.514071698113,55.3,38.7
146.61138490566,55.3,38.7
146.708698113208,55.3,38.7
146.806011320755,55.3,38.7
146.903324528302,55.3,38.7
147.000637735849,55.3,38.7
147.195264150943,55.3,38.7
147.584516981132,-38.1,174.84
148.265709433962,-38.1,174.84
148.656120754717,-38.1,174.84
149.142686792453,-38.1,174.84
149.4581375,-38.1,174.84
152.503983333333,-38.1,174.84
152.7198125,-38.1,174.84
153.1560875,-38.1,174.84
153.373070833333,-38.1,174.84
153.590054166667,-38.1,174.84
154.677279166667,-38.1,174.84
154.900535714286,-38.1,174.84
156.004642857143,55.3,38.7
156.281875,55.3,38.7
156.833928571429,55.3,38.7
157.3871875,57.98,38.89
157.662008928571,57.98,38.89
157.939241071429,57.98,38.89
158.215267857143,57.98,38.89
160.425892857143,55.22,38.77
161.253973214286,55.22,38.77
161.53,55.22,38.77
161.709405714286,55.22,38.77
161.798571428571,55.22,38.77
161.887737142857,55.22,38.77
162.067142857143,55.22,38.77
162.42488,55.22,38.77
162.604285714286,55.22,38.77
162.694525714286,55.22,38.77
162.783691428571,55.22,38.77
162.872857142857,55.22,38.77
162.963097142857,55.22,38.77
169.11185,52.28,9.92
133.794857142857,64.19,60.05
136.469523809524,64.19,60.05
132.862285714286,64.19,60.05
134.931428571429,64.19,60.05
135.362095238095,64.19,60.05
136.038857142857,64.19,60.05
137.20780952381,64.19,60.05
137.849773584906,64.19,60.05
138.675056603774,64.19,60.05
139.500339622642,64.19,60.05
140.324603773585,64.19,60.05
141.299660377358,64.19,60.05
142.049547169811,64.19,60.05
143.666501886792,64.19,60.05
149.7386,39.71,3.03
151.402908333333,-51.01,-46.98
154.729216666667,-50.92,-46.88
132.009677419355,47.71,18.53
124.063333333333,47.71,18.53
124.086,47.71,18.53
124.154,47.71,18.53
124.233333333333,47.71,18.53
124.29,47.71,18.53
124.403333333333,47.71,18.53
124.46,47.71,18.53
124.516666666667,47.71,18.53
124.539333333333,47.71,18.53
124.562,47.71,18.53
124.573333333333,47.71,18.53
124.63,47.71,18.53
124.686666666667,47.71,18.53
124.8,47.71,18.53
124.856666666667,47.71,18.53
124.924666666667,47.71,18.53
124.958666666667,47.71,18.53
124.97,47.71,18.53
124.981333333333,47.71,18.53
125.015333333333,47.71,18.53
125.026666666667,47.71,18.53
125.094666666667,47.71,18.53
125.106,47.71,18.53
125.117333333333,47.71,18.53
125.128666666667,47.71,18.53
125.134333333333,47.71,18.53
125.208,47.71,18.53
125.264666666667,47.71,18.53
125.31,47.71,18.53
125.321333333333,47.71,18.53
125.332666666667,47.71,18.53
125.344,47.71,18.53
125.366666666667,47.71,18.53
125.423333333333,47.71,18.53
125.48,47.71,18.53
126.16,47.71,18.53
126.273333333333,47.71,18.53
